"paperId","authors","first_author","title","abstract","date","keywords","references","pub_name","venue_name","pub_vol","pub_type","pages","year"
"0006938169b4cdda85b0034dcf8ff4f6a44c0d57","['48485495']","48485495","Reconstructing Word Representations from Pre-trained Subword Embeddings","Subword embeddings are integral to transformers such as Generative Pre-trained Transformer (GPT) and Bidirectional Encoder Representations from Transformers (BERT), which are utilized in various natural language processing tasks. A subword is a subset of a word and a word can be decomposed into one or more subwords and characters. One challenge with subword tokenization is determining the optimal tokens for representing a word. This research proposes a refinement to the GPT tokenizer based on an analysis of subword tokens from GPT. The proposed approach reconstructs the word with the objective being minimization and refinement of subword tokens in the reconstruction of the word. The evaluation of the proposed approach is done using popular analogy datasets on semantic and syntactic tasks. This research shows the morphological emphasis on reconstructed word embeddings from pre-trained subword embeddings generated from GPT. The proposed approach reports an overall improvement of approximately ten percent for the refined GPT tokenizer on syntactic tasks.","2022-12-01","['software architecture', 'code refactoring', 'agile methodology', 'case study']","['0002efcebffeecaf3872467967541f9974cd540f', '0011fa55bd9879ccf8af4616880fdd36459bb69e', '000d5f34dbcc4c29d04d2fcdfabce000e24312f3', '00068ca3a90685b3a9476a4257f6d0db50a1e6f0', '001aea15b495a5c820a1ab23691ab49393bdbbd7', '00078bd218871ecff5c2cef8e092c46bcbf11185']","2022 International Conference on Computational Science and Computational Intelligence (CSCI)","2022 International Conference on Computational Science and Computational Intelligence (CSCI)","Vol. XY","Proceedings","32-195",""
"000695a1cbd2971d095365651bd067781b0ade5f","['2157842686', '2150638150', '1819450790']","2157842686","Knowledge Distillation-Based Multilingual Code Retrieval","Semantic code retrieval is the task of retrieving relevant codes based on natural language queries. Although it is related to other information retrieval tasks, it needs to bridge the gaps between the language used in the code (which is usually syntax-specific and logic-specific) and the natural language which is more suitable for describing ambiguous concepts and ideas. Existing approaches study code retrieval in a natural language for a specific programming language, however it is unwieldy and often requires a large amount of corpus for each language when dealing with multilingual scenarios.Using knowledge distillation of six existing monolingual Teacher Models to train one Student Model—MPLCS (Multi-Programming Language Code Search), this paper proposed a method to support multi-programing language code search tasks. MPLCS has the ability to incorporate multiple languages into one model with low corpus requirements. MPLCS can study the commonality between different programming languages and improve the recall accuracy for small dataset code languages. As for Ruby used in this paper, MPLCS improved its MRR score by 20 to 25%. In addition, MPLCS can compensate the low recall accuracy of monolingual models when perform language retrieval work on other programming languages. And in some cases, MPLCS’ recall accuracy can even outperform the recall accuracy of monolingual models when they perform language retrieval work on themselves.","2022-01-17","['data management', 'data storage', 'data modeling', 'performance evaluation']","['0012b80d18d21dc6f1e967a74f71a99a631acb03', '000ab12f8ef13ea9ee6f7d57718a41e0850a70f1', '000e91e2a4da0526b4137cf1e75e843aab578aac', '00058c38608b30a297480c8d682fbf9479b0e6b0', '0012eafe0b3c79c42e00dd11fbc9bd4bea75c6eb', '00052cba36bea7aa225909f380dfba404210d2a3', '0005cac072d070d4dc24149d0992630525d22e76', '0012e46082f198d7616607ad735a377fb48023fc', '000ee1a4ac67d0001c937200562f8a913d9b2ab8']","Algorithms","Algorithms","15","Journal","51-113",""
"0006afc7e0982a0335c8723723ba92c98ca7bea5","['2155469181', '2112266945', '2111787017', '2155524451', '2107969689', '143957826']","2155469181","PathogenTrack and Yeskit: tools for identifying intracellular pathogens from single-cell RNA-sequencing datasets as illustrated by application to COVID-19","Pathogenic microbes can induce cellular dysfunction, immune response, and cause infectious disease and other diseases including cancers. However, the cellular distributions of pathogens and their impact on host cells remain rarely explored due to the limited methods. Taking advantage of single-cell RNA-sequencing (scRNA-seq) analysis, we can assess the transcriptomic features at the single-cell level. Still, the tools used to interpret pathogens (such as viruses, bacteria, and fungi) at the single-cell level remain to be explored. Here, we introduced PathogenTrack, a python-based computational pipeline that uses unmapped scRNA-seq data to identify intracellular pathogens at the single-cell level. In addition, we established an R package named Yeskit to import, integrate, analyze, and interpret pathogen abundance and transcriptomic features in host cells. Robustness of these tools has been tested on various real and simulated scRNA-seq datasets. PathogenTrack is competitive to the state-of-the-art tools such as Viral-Track, and the first tools for identifying bacteria at the single-cell level. Using the raw data of bronchoalveolar lavage fluid samples (BALF) from COVID-19 patients in the SRA database, we found the SARS-CoV-2 virus exists in multiple cell types including epithelial cells and macrophages. SARS-CoV-2-positive neutrophils showed increased expression of genes related to type I interferon pathway and antigen presenting module. Additionally, we observed the Haemophilus parahaemolyticus in some macrophage and epithelial cells, indicating a co-infection of the bacterium in some severe cases of COVID-19. The PathogenTrack pipeline and the Yeskit package are publicly available at GitHub.","2022-02-22","['agile methodology', 'DevOps', 'software architecture', 'case study']","['000e47dbaa0800339ed72ccbbc278aee10789f4d', '000e1bc628c0e9f4af7c70c029dbaf309cda6bc2', '0015fb5e20c96cb34ee847b36a6eb9a14b3c7987', '0001a990b8268dbb9fa5e3461f5f62f5f13ead76']","Frontiers in Medicine","Frontiers in Medicine","16","Journal","34-133",""
"0006b39165ea759aa01a80e6cac035b7e71423c8","['40211557', '2116299418', '2102268268', '2173942905', '2173942291', '2173942885']","40211557","Development A Web-Based System for Real Time Prediction of Drought in Northern Nigeria Using Markov Chain Technique","Drought is caused by a continuous decrease in rainfall over a long period of time, generally a season or longer, however, other climatic variables (such as high temperatures and low relative moistness) are strongly linked to it in many regions of the world and can exacerbate the severity of drought occurrence. Droughts also spread out more slowly and last far longer than other natural catastrophes (though the precise duration is unknown), making it hard to anticipate when they will start and stop. Because of its erratic rainfall pattern and short rainy season, the effects of drought in Northern Nigeria (North-east and North-west) are extremely severe. Approximately 300,000 animals perished in the North-Eastern portion of Nigeria during the drought of 1972-1973, accounting for roughly 13% of the total cattle population. However, research has shown that if individuals are aware of the approaching drought ahead of time, these impacts can be reduced. This research aims to develop a system that will help with early warning by monitoring and forecasting droughts. In this Project, Droughts are forecasted using a Markov chain algorithm based on data from sensors placed in strategic places, with warnings provided via a web interface. The Markov chain algorithm creates a transition matrix of stochastic processes using prior data, and then forecasts the next state using a dot product of the current state and the transition matrix. For the Markov chain prediction approach, the Mean Absolute Error (MAE) and Root Mean Absolute Error (RMSE) were about 21.48 percent and 21.01 which indicates that the model isn’t totally accurate.","2022-04-17","['systems biology', 'molecular docking', 'genomics', 'empirical analysis']","['0017050967dfaf9324f6b7e97e2ce29549a928f8', '0010141bd5e8130d1e4afba2f71a40e87422257d', '000d9a147e34f4f8c8b847c6bf3238e0b7291e23', '00138defabdd0f52e0878027056ab9e04b1ddc4f', '001392ecf2b367db85c272350d297fd95f1c67f4', '0009a571564087323a898b3288e3a7195a7f4bee', '000a5a39a0a016f810c804e96b31e45dc2fc68cc', '0007c3cb6c1cf21efeca5c94c8a46712b40f07c3', '000d5f34dbcc4c29d04d2fcdfabce000e24312f3']","2022 IEEE Nigeria 4th International Conference on Disruptive Technologies for Sustainable Development (NIGERCON)","2022 IEEE Nigeria 4th International Conference on Disruptive Technologies for Sustainable Development (NIGERCON)","Vol. XY","Proceedings","18-183",""
"0006fae5a3762b0ccb41f7e6f075278cfe602870","['2081831346', '46428397', '2390623']","2081831346","High-Resolution Method for Primary Signal Processing in HFSWR","In this paper we present a novel high-resolution algorithm for primary signal processing in High Frequency Surface Wave Radar (HFSWR). The high-resolution properties of the algorithm contribute to better ship detectability, as well as the ability to detect some ships, which are not visible at all using the currently used primary signal processing algorithms. The proposed algorithm is based on a high-resolution estimate of the range-Doppler map. We also proposed a numerically efficient Image Processing method for detection on the range-Doppler map. Azimuth estimation is performed by a high-resolution MUSIC-type algorithm that is executed for all targets detected on the range-Doppler map. The experimental results showed that the percentage of successful detections was high.","2022-08-29","['big data', 'indexing', 'data modeling', 'future trends']","['00123d4b43ca013947b955d54d3bd42eb1382ced', '0019ac979e1e8b685fe3c5ec80e9f81edd11c072']","European Signal Processing Conference","European Signal Processing Conference","Vol. XY","Proceedings","73-152",""
"00078bd218871ecff5c2cef8e092c46bcbf11185","['3269662', '80057274', '9236823', '3000648', '3499584', '32427271']","3269662","Transient Detection of Rotor Asymmetries in Squirrel-Cage Induction Motors Using a Model-Based Tacholess Order Tracking","In this article, we propose to determine the dynamic model of a squirrel-cage induction motor from a reduced amount of information. An adaptive observer is also built from this model in order to obtain a speed estimation and to perform rotor fault monitoring by Tacholess Order Tracking (TOT). We also propose a generalization of the notion of angular sampling in order to adapt to this type of defect. The procedure is validated in the laboratory on a test bench dedicated to the study of rotor bar defects.","2022-04-28","['data querying', 'data storage', 'data processing', 'methodology']","['001a85ba8c2073ab54733d700e66565ae5185eed', '001239fef06d36c30e5bc7b4d331b2183c7fa479', '000bd470128362423c2fe1354cc4a24b376018d4', '000ff5f31d29f8aa307d0992ed75382d37b34ab6', '000b387c2ade265cfe14735e7798f171ee580b65', '000794cdc9985ec8e3008d8f4e61c56e1dc96820']","Italian National Conference on Sensors","Italian National Conference on Sensors","22","Journal","43-138",""
"00078ffb96abfa50257b419c8c3b95483ac06b99","['2052284267', '2328155', '98278768', '1996374', '2181811791']","2052284267","Low-power-consumption Hi-FIT AXEL transmitter integrated with compact DC block circuit for $200\text{Gbit}/\mathrm{s}/\lambda$ application","The fabricated DC block integrated Hi-FIT AXEL transmitter had 20% less chip power consumption than a conventional Hi-FIT transmitter. We obtained a clear 214-Gbit/s eye diagram with an OMA of +7.5 dBm.","2022-07-03","['data modeling', 'big data', 'data management', 'survey']","['000070aec711fdf8f4949101a5d7e9bac64f9a48', '0017b65adf4104df585a3997fc6e9a6acad38b37', '000f0ed316f4efafce7191fccdadd85cf5fc55cf', '000f89bb550fcf49eaf4de1a65d8f6b51b944694', '000458c2651ab147d503429f6460aa80155e8e35']","2022 27th OptoElectronics and Communications Conference (OECC) and 2022 International Conference on Photonics in Switching and Computing (PSC)","2022 27th OptoElectronics and Communications Conference (OECC) and 2022 International Conference on Photonics in Switching and Computing (PSC)","Vol. XY","Proceedings","40-154",""
"0007db536d1bf37497a2fdaf1f1cd74c8428e0d4","['145679503', '36496903', '2587864', '2173383571', '97619850']","145679503","Open Geospatial System for LUCAS In Situ Data Harmonization and Distribution","The use of in situ references in Earth observation monitoring is a fundamental need. LUCAS (Land Use and Coverage Area frame Survey) is an activity which has performed repeated in situ surveys over Europe every three years since 2006. The dataset is unique in many aspects, however it is currently not available through a standardized interface, machine-to-machine. Moreover, the evolution of the surveys limits the change analysis with the dataset. Our goal was to develop an open-source system to fill these gaps. This paper presents a developed system solution for the LUCAS in situ data harmonization and distribution. We have designed a multi-layer client-server system which can be integrated into end-to-end workflows. It provides data through an OGC (Open Geospatial Consortium) compliant interface. Moreover, a geospatial user can integrate the data through a Python API (Application Programming Interface) to ease the use in the workflows with spatial, temporal, attribute, and thematic filters. On top of that, we have implemented a QGIS plugin to retrieve the spatio-temporal subsets of the data interactively. Additionally, the Python API includes methods to manage thematic information. The system provides enhanced functionality which is demonstrated in two application use cases.","2022-06-23","['deep learning', 'supervised learning', 'natural language processing', 'literature review']","['00098e5d220e58387a03b5ecb65473a6920fe80c', '0010d984cfb9d9e55a02230f701ac0892cb0cc75', '0011174b4a3463e9fa32744e08371b7c92cc45d0', '0015fb5e20c96cb34ee847b36a6eb9a14b3c7987']","ISPRS Int. J. Geo Inf.","ISPRS Int. J. Geo Inf.","11","Journal","11-154",""
"00082e4d3cae1630580641f76e1c16882af217d4","['2133571', '2111677493', '1807668']","2133571","Window-based parallel operator execution with in-network computing","Data parallel processing is a key concept to increase the scalability and elasticity in event streaming systems. Often data parallelism is accomplished in a splitter-merger architecture where the splitter divides incoming streams into partitions and forwards them to parallel operator instances. The splitter performance is a limiting factor to the system throughput and the parallelization degree. This work studies how to leverage novel methods of in-network computing to accelerate the splitter functionality by implementing it as an in-network function. While dedicated hardware for in-network computing has a high potential to enhance the splitter performance, in-network programming models like the P4 language are also highly limited in their expressiveness to support corresponding parallelization models. We propose P4 Splitter Switch (P4SS) which supports overlapping and non-overlapping count-based windows for multiple independent data streams and parallelizes them to a dynamically configurable number of operator instances. We validate in the context of a prototypical implementation our splitting strategy and its scalability in terms of switch resource consumption.","2022-06-27","['data management', 'data querying', 'indexing', 'empirical analysis']","['00065088f8ee53783d127a3c78369ecf73130c18', '000f3df8dcfefe51e96cbf3cd5c9640cb83c40cf']","Distributed Event-Based Systems","Distributed Event-Based Systems","Vol. XY","Proceedings","92-118",""
"0008376d8ace9485f9c201d16a3f5dca9e069b27","['2139762849', '2108657002', '49470570']","2139762849","The short video usage motivation and behavior of middle-aged and old users","PurposeThe main research problem is the relationship between the use motivation (UM) and use behavior (UB) of middle-aged and old short videos users and the difference of the influence of the use motivation of middle-aged and old users, a special group, on the usage behavior is analyzed.Design/methodology/approachBy means of a questionnaire survey and in-depth interview, the middle-aged and old-aged users' short video use motivation and behavior and their influence relationship are discussed.FindingsIt is found that information appeal is the main motivation of middle-aged and old-aged users to use short videos and users with different social attributes have differences in motivation and there is a significant relationship between motivation and behavior.Originality/valueThe research objective is middle-aged and elderly short video users. And how to promote the transformation of middle-aged and old-aged users' use mentality and record and create their unique bright spots in the big stage of short videos with a more active and independent attitude, is of unique significance not only to the users themselves but also to the media content of this era and the users' existence in the technological change.","2022-06-17","['network security', 'malware analysis', 'blockchain', 'case study']","['001129479fa72a47f74bf10a667a2b54c41ba149', '0016892de97391b24c5610a56108e189657baa67', '00110b4e8b2025143e29809584e565b818cc1bd2', '0008e5e35bad01f51d2854b250031e7829281e04', '0015fb5e20c96cb34ee847b36a6eb9a14b3c7987', '0006350033ebe684682a0d301d4561cd401e9eae', '001c3aa94ee050cb923a160406be84b198edca0d', '000acafca43b17b36c4b85cb71c3b5ea5f4b764c']","Library hi tech","Library hi tech","42","Journal","74-188",""
"000837ab90ce78dc3da05932cdfaafe407f97247","['2155030474', '47746980', '2113668452', '2182544740', '2057879690', '2183576695', '2066355040', '2211016240']","2155030474","Observation Geometry Improvement of BDS by Near-Space Balloons in Regional Navigation Augmentation","","","['neural networks', 'natural language processing', 'computer vision', 'methodology']","['000947ab7f9f653363fb3f10aacb8f2ef8163cac', '00156d079f2e430f3381d5685741b791d4bf076b', '0018d517c913fd5ce8945c53925923b1b03f42e5', '000c5daaf427ca755f3907c855807a4afa3499b2']","Asian Simulation Conference","Asian Simulation Conference","Vol. XY","Journal","67-113",""
"0008608fa038e32f66714d7d2f333c38c2ccf316","['5686992', '40144526', '2074246020', '145176257', '2169942927', '1977806', '1970752']","5686992","Efficient Heterogeneous Treatment Effect Estimation With Multiple Experiments and Multiple Outcomes","Learning heterogeneous treatment effects (HTEs) is an important problem across many fields. Most existing methods consider the setting with a single treatment arm and a single outcome metric. However, in many real world domains, experiments are run consistently - for example, in internet companies, A/B tests are run every day to measure the impacts of potential changes across many different metrics of interest. We show that even if an analyst cares only about the HTEs in one experiment for one metric, precision can be improved greatly by analyzing all of the data together to take advantage of cross-experiment and cross-outcome metric correlations. We formalize this idea in a tensor factorization framework and propose a simple and scalable model which we refer to as the low rank or LR-learner. Experiments in both synthetic and real data suggest that the LR-learner can be much more precise than independent HTE estimation.","2022-06-10","['intrusion detection', 'blockchain', 'cryptography', 'future trends']","['00141b3bb350c1f5528acc3b8650855f8a37d90a', '00012ad5a6e6fa7be76f319268e0b2ace0d322f5']","arXiv.org","arXiv.org","abs/2206.04907","Journal","73-163",""
"000886e8810c5d98326b9e89383eda14af8080a1","['2155843733', '2110411583', '2190479789', '46748091', '1684230']","2155843733","Data Fusion Methods with Graded Relevance Judgment","","","['data querying', 'data management', 'data storage', 'optimization']","['000e90496547791094aba3b24a1b62e3d8097e0a', '000ab38871b5449cd7e6a855477631aa25e08c47']","Web Information System and Application Conference","Web Information System and Application Conference","Vol. XY","Journal","17-133",""
"00089648c366fd1ea41923f75a2eb028f80c9bab","[]","","List of Papers and Authors","","2022-07-29","['reinforcement learning', 'neural networks', 'computer vision', 'future trends']","['00079c0e5097caa824842cb6c318dc05467cd55e', '0009a571564087323a898b3288e3a7195a7f4bee', '000f59777018acbcfd724f3c50e8c1105b345c9c', '00058c38608b30a297480c8d682fbf9479b0e6b0', '0013dc78bf809c494de646a4ec400195014ad896', '000f68209477510c8f926365090e30e5cc35098e', '00102550ed46371be0988557c15171c5c5d27e1c', '00047bbaf4ca0bc7c84484594a8e16fcdf02923f', '00050c15896e8ae6bb534f10d072351547993f72']","2022 Second International Conference on Next Generation Intelligent Systems (ICNGIS)","2022 Second International Conference on Next Generation Intelligent Systems (ICNGIS)","Vol. XY","Proceedings","10-114",""
"0008b1e49c3d4afe2cfffe82ea88be147b618504","['1944871289', '3355567']","1944871289","Improving Short Text Classification With Augmented Data Using GPT-3","GPT-3 is a large-scale natural language model developed by OpenAI that can perform many different tasks, including topic classification. Although researchers claim that it requires only a small number of in-context examples to learn a task, in practice GPT-3 requires these training examples to be either of exceptional quality or a higher quantity than easily created by hand. To address this issue, this study teaches GPT-3 to classify whether a question is related to data science by augmenting a small training set with additional examples generated by GPT-3 itself. This study compares two augmented classifiers: the Classification Endpoint with an increased training set size and the Completion Endpoint with an augmented prompt optimized using a genetic algorithm. We find that data augmentation significantly increases the accuracy of both classifiers, and that the embedding-based Classification Endpoint achieves the best accuracy of about 76%, compared to human accuracy of 85%. In this way, giving large language models like GPT-3 the ability to propose their own training examples can improve short text classification performance.","2022-05-23","['reinforcement learning', 'deep learning', 'predictive modeling', 'methodology']","['000559ddec47a6e2f1b06829d1b1c2f73270b55f', '0006e8a96eb22b8f7d3145b232f30631a675d26a', '001533bcbe30802b9a37d8f9f22a083ccef516b4', '000cab8766c382c9da3cd12b4f6ab19a6dcd78bc', '0001732a8f4f8443731a16387dda81c61a7bf108', '001c117cc59f182c095a7b996fb9575063810073', '0018dd504c73f1b3db5b385d1b38639d00e155de']","Natural Language Engineering","Natural Language Engineering","abs/2205.10981","Journal","26-133",""
"0008b400c518d83ee5d9f72961163ac011e05633","['2109867723', '2143443001', '2118739932', '46962558']","2109867723","Reachable Set Estimation for Memristive Complex-Valued Neural Networks With Disturbances","This brief focuses on reachable set estimation for memristive complex-valued neural networks (MCVNNs) with disturbances. Based on algebraic calculation and Gronwall–Bellman inequality, the states of MCVNNs with bounded input disturbances converge within a sphere. From this, the convergence speed is also obtained. In addition, an observer for MCVNNs is designed. Two illustrative simulations are also given to show the effectiveness of the obtained conclusions.","2022-04-21","['protein folding', 'sequence alignment', 'systems biology', 'methodology']","['0016f150a39c6460803fb36445b7442d94737a78', '000a3f74cd98274e49c8b01b2cd33d2cf31da6b8', '000da241fb820e9d07cdc1b618dd241a2ef24ba8', '000219bc5fcf2c8a57e4e07386f95e0e1dd5653e']","IEEE Transactions on Neural Networks and Learning Systems","IEEE Transactions on Neural Networks and Learning Systems","34","Journal","29-101",""
"0008d0a1f07dc095095e80b2ce9eb680d60c3934","['2189464566', '2189463352', '35373752', '1678479', '51235696']","2189464566","The use of the IEEE HLA standard to tackle interoperability issues between heterogeneous components","Classical simulation methods become not flexible and performant enough in complex models, necessitating the use of a distributed simulation technique to split the load and heterogeneity into separate sub-components and manage the simulation time between them. In this type of simulation, interoperability and reusability issues arise and should be addressed. The IEEE High-Level Architecture (HLA) standard for distributed simulation emphasizes federates interoperability and reusability, as well as time management and advanced data distribution techniques. This paper presents the methodologies and techniques used to develop the HLA federates, as part of the Simulation Exploration Experience (SEE) project, to virtually recreate a mission on the moon. This project is organized by the National Aeronautics and Space Administration (NASA) and the Simulation Interoperability Standards Organization (SISO). For each SEE component, an HLA interface was developed to make it compliant with other SEE federates and reusable during the simulation run. Based on HLA mechanisms, heterogeneous components with an HLA interface were able to interexchange objects/attributes and interactions/parameters.","2022-09-26","['indexing', 'big data', 'data processing', 'case study']","['000823750bbc5a95f88eac3e65ac32305f7e6fea', '001ade1f8d2015d105a8391f18f0b8341046f3fa', '00126dd1dd8dedaa0b57831e76757ec3ef6abb55']","IEEE International Symposium on Distributed Simulation and Real-Time Applications","IEEE International Symposium on Distributed Simulation and Real-Time Applications","Vol. XY","Journal","97-127",""
"0008e4864ef02f8236e605b36907bd92ea9d6695","['2057611300', '69533920']","2057611300","Fine-grained Object Categorization for Service Robots","","","['cryptography', 'blockchain', 'vulnerability assessment', 'performance evaluation']","['0003127c588cc3ccb4fe631ed148021764e95a2d', '000deba51094f9e9fbe67d1ced7688842fc84160', '0014fba4bdd988082cbf88fea8ab0c0f00e7abcb', '0003cf9c5ab0baa1d41d52da893348ceb52f2b2f', '000e179957ae9f8bed9bc57103bba6ec0d9abb1b', '000dc0be06c5551657a7ea5ac7c96ebc59b1ea2e', '00000d4e56df23367226d9692feedc579ce51f89']","arXiv.org","arXiv.org","abs/2210.04613","Journal","85-106",""
"0008e9f8386759f6da8b48b9f121eb610df5dd81","['34501523', '2110749577', '2378882603', '2152044199', '1390775340']","34501523","Behavior Decision of Mobile Robot With a Neurophysiologically Motivated Reinforcement Learning Model","Online model-free reinforcement learning (RL) approaches play a crucial role in coping with the real-world applications, such as the behavioral decision making in robotics. How to balance the exploration and exploitation processes is a central problem in RL. A balanced ratio of exploration/exploitation has a great influence on the total learning time and the quality of the learned strategy. Therefore, various action selection policies have been presented to obtain a balance between the exploration and exploitation procedures. However, these approaches are rarely, automatically, and dynamically regulated to the environment variations. One of the most amazing self-adaptation mechanisms in animals is their capacity to dynamically switch between exploration and exploitation strategies. This article proposes a novel neurophysiologically motivated model which simulates the role of medial prefrontal cortex (MPFC) and lateral prefrontal cortex (LPFC) in behavior decision. The sensory input is transmitted to the MPFC, then the ventral tegmental area (VTA) receives a reward and calculates a dopaminergic reinforcement signal, and the feedback categorization neurons in anterior cingulate cortex (ACC) calculate the vigilance according to the dopaminergic reinforcement signal. Then the vigilance is transformed to LPFC to regulate the exploration rate, finally the exploration rate is transmitted to thalamus to calculate the corresponding action probability. This action selection mechanism is introduced to the actor–critic model of the basal ganglia, combining with the cerebellum model based on the developmental network to construct a new hybrid neuromodulatory model to select the action of the agent. Both the simulation comparison with other four traditional action selection policies and the physical experiment results demonstrate the potential of the proposed neuromodulatory model in action selection.","2022-03-01","['intrusion detection', 'vulnerability assessment', 'cryptography', 'empirical analysis']","['00052cba36bea7aa225909f380dfba404210d2a3', '00004edcacf993a1c49c8faecbb7c89b8eab3f35', '0008b77bbac08f161ae5bc1f3663ae21f68b4ac0', '000b8baef8faf30b2120d508305759f1687bea5c', '00070a204683242864da5db188513e31d3fbb5a9', '0017ffc936af252b46ebdf5cf55b5eb3bae3884a', '000aa5d7c23a43503f2de2b188f99965808b0f56']","IEEE Transactions on Cognitive and Developmental Systems","IEEE Transactions on Cognitive and Developmental Systems","14","Journal","83-186",""
"0009050d3d205d71d065dd2840ee0da108c0b99c","['2112134932', '104323907']","2112134932","CLIP-based Neural Neighbor Style Transfer for 3D Assets","We present a method for transferring the style from a set of images to a 3D object. The texture appearance of an asset is optimized with a differentiable renderer in a pipeline based on losses using pretrained deep neural networks. More specifically, we utilize a nearest-neighbor feature matching loss with CLIP-ResNet50 to extract the style from images. We show that a CLIP- based style loss provides a different appearance over a VGG-based loss by focusing more on texture over geometric shapes. Additionally, we extend the loss to support multiple images and enable loss-based control over the color palette combined with automatic color palette extraction from style images.","2022-08-08","['predictive modeling', 'natural language processing', 'reinforcement learning', 'literature review']","['000417ac406bb7b38aa1cbdb7ebd10406f02bb99', '000922ec48c92640f061c4efaf34edc03715cd3f', '0015516be92da4072baffe3ac385ac13c362e435', '000624315b940a758038e97bb5ee4641f93ddc8b', '001510fb93b4a5f200765007f986b3675394b3e4', '0013ff3c69e23e4a9d459185f2db92fb06389256', '001a7d9414fd86eab8232412e16daa691867aa22', '00012001254c4c4d0229a40a52bc3ab5e3a0f700', '000bb32d1f22edb332e4b5bb866544ec2a591841']","Eurographics","Eurographics","Vol. XY","Proceedings","88-163",""
"00091ea6119e3f1b25a9f773b54d35c0ad82fdbd","['2109070782', '2395563520', '3332277', '2124775961', '2119596584']","2109070782","Research on fault diagnosis of rolling bearings in roller-to-roller printing units based on siamese network","To realize a fault diagnosis of rolling bearings in a real R2R printing unit, a method based on Siamese Network is proposed in this work. First, vibration signals in rolling bearing were changed into a series of time–frequency spectra with Continuous Wavelet Transform, and thus the frequency components with time in various scales can be reflected as images. Siamese Networks with sub-nets composed of both Convolutional Neural Network (CNN) and Depth-wise Separable Convolution Network (DSCN) were proposed and established for fault diagnosis; meanwhile, fault samples were divided into sample twins to solve the problem of small samples. As to a database of rolling bearings, different kinds of faults with various degree, rotary speed and added noise were distinguished with both SN-CNN and SN-DSCN models successfully. Then an experiment for a R2R unit in printing press is also taken, there are all 7 classes of samples to be identified, and each group contains few numbers of samples. From this work, it can be seen that SN-CNN and SN-DSCN both can realize a fault diagnosis of rolling bearings in printing units based on 20 samples, which can be seen as a limited sample learning mission. Besides, SN-DSCN is proved to have a less time in training process compare to SN-CNN.","2022-09-26","['code refactoring', 'continuous integration', 'DevOps', 'literature review']","['001432873e8163a12cb8905c1b4ead0b0678d310']","Journal of Low Frequency Noise Vibration and Active Control","Journal of Low Frequency Noise Vibration and Active Control","42","Journal","90-197",""
"00093977f67c366c5d9c760c421d952ed5827096","['31168333']","31168333","Physical Interaction and Manipulation of the Environment using Aerial Robots","The physical interaction of aerial robots with their environment has countless potential applications and is an emerging area with many open challenges. Fully-actuated multirotors have been introduced to tackle some of these challenges. They provide complete control over position and orientation and eliminate the need for attaching a multi-DoF manipulation arm to the robot. However, there are many open problems before they can be used in real-world applications. Researchers have introduced some methods for physical interaction in limited settings. Their experiments primarily use prototype-level software without an efficient path to integration with real-world applications. We describe a new cost-effective solution for integrating these robots with the existing software and hardware flight systems for real-world applications and expand it to physical interaction applications. On the other hand, the existing control approaches for fully-actuated robots assume conservative limits for the thrusts and moments available to the robot. Using conservative assumptions for these already-inefficient robots makes their interactions even less optimal and may even result in many feasible physical interaction applications becoming infeasible. This work proposes a real-time method for estimating the complete set of instantaneously available forces and moments that robots can use to optimize their physical interaction performance. Finally, many real-world applications where aerial robots can improve the existing manual solutions deal with deformable objects. However, the perception and planning for their manipulation is still challenging. This research explores how aerial physical interaction can be extended to deformable objects. It provides a detection method suitable for manipulating deformable one-dimensional objects and introduces a new perspective on planning the manipulation of these objects.","2022-07-06","['malware analysis', 'cryptography', 'network security', 'optimization']","['0012edd7afb4790ca9e9a85c094bb808f8c52fea', '00041b17a6023fd9e394a08a18a45e011f142c86', '0003127c588cc3ccb4fe631ed148021764e95a2d', '00004eb2f697bb79ebcc1e3e859ef1fe40e394d4', '0009bb60a3156707d9576d8e9b9aa5ea99e437f8', '00196fadcfbffb51aa057c8e903d5023bdbe2507', '00191fd523083c651b634f1b88756e796c3ebed9', '00044a86c185b8ce4aef1d54bad4d1334bf892c4', '0001860e5499e3bbfee30c7e7aee581f9725be01', '0007199210067951d66ba3316f0242c7946464a9']","arXiv.org","arXiv.org","abs/2207.02856","Journal","92-178",""
